Section_code,Division_code,Group_code,Class_code,Item_code,,,,,,Section_name,Division_name,Group_name,Class_name,Item_name
SECTION H,50,500,5001,50013,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Passenger Water Transport,Passenger ferry services
SECTION H,50,500,5001,50014,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Passenger Water Transport,Chartering of ships and boats with crew (passenger)
SECTION H,50,500,5002,50021,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Freight Water Transport,Shipping lines (scheduled services)
SECTION H,50,500,5002,50022,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Freight Water Transport,Branches of foreign shipping lines
SECTION H,50,500,5002,50023,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Freight Water Transport,"Operators of barges, tugboats and bumboats (freight)"
SECTION H,50,500,5002,50024,1,1,1,,,TRANSPORTATION AND STORAGE,WATER TRANSPORT,WATER TRANSPORT,Freight Water Transport,"Chartering of ships, barges and boats with crew (freight)"
SECTION H,51,510,5100,51001,1,1,1,,,TRANSPORTATION AND STORAGE,AIR TRANSPORT,AIR TRANSPORT,Air Transport,Airlines (passenger)
SECTION H,51,510,5100,51002,1,1,1,,,TRANSPORTATION AND STORAGE,AIR TRANSPORT,AIR TRANSPORT,Air Transport,Airlines (freight)
SECTION H,51,510,5100,51003,1,1,1,,,TRANSPORTATION AND STORAGE,AIR TRANSPORT,AIR TRANSPORT,Air Transport,Branches of foreign airlines (passenger)
SECTION H,51,510,5100,51004,1,1,1,,,TRANSPORTATION AND STORAGE,AIR TRANSPORT,AIR TRANSPORT,Air Transport,Branches of foreign airlines (freight)
SECTION H,51,510,5100,51005,1,1,1,,,TRANSPORTATION AND STORAGE,AIR TRANSPORT,AIR TRANSPORT,Air Transport,Aircraft chartering with operator
SECTION H,52,521,5210,52101,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,WAREHOUSING AND STORAGE,Warehousing and Storage,General warehousing
SECTION H,52,521,5210,52102,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,WAREHOUSING AND STORAGE,Warehousing and Storage,Refrigerated warehousing and storage
SECTION H,52,521,5210,52103,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,WAREHOUSING AND STORAGE,Warehousing and Storage,Storage for dangerous goods
SECTION H,52,521,5210,52109,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,WAREHOUSING AND STORAGE,Warehousing and Storage,"Specialised storage n.e.c. (e.g. wine warehousing, document storage and warehousing)"
SECTION H,52,522,5221,52211,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Land Transport,Carpark management and operation services
SECTION H,52,522,5221,52212,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Land Transport,Taxi booking services (including private-hire vehicle booking services)
SECTION H,52,522,5221,52213,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Land Transport,Motor vehicle towing services
SECTION H,52,522,5221,52219,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Land Transport,Supporting services to land transport n.e.c.
SECTION H,52,522,5222,52221,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Representative offices of foreign shipping lines
SECTION H,52,522,5222,52222,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Shipping agencies (freight)
SECTION H,52,522,5222,52223,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Port operators
SECTION H,52,522,5222,52224,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Lighterage services
SECTION H,52,522,5222,52225,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Salvaging of distressed vessels and cargos
SECTION H,52,522,5222,52226,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Ship management services
SECTION H,52,522,5222,52227,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Ship brokering services
SECTION H,52,522,5222,52229,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Water Transport,Supporting services to water transport n.e.c.
SECTION H,52,522,5223,52231,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Air Transport,Representative offices of foreign airlines
SECTION H,52,522,5223,52232,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Air Transport,Airline agencies (freight)
SECTION H,52,522,5223,52233,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Air Transport,Airport operation services
SECTION H,52,522,5223,52234,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Air Transport,Airport terminal services (e.g. ground service activities)
SECTION H,52,522,5223,52239,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Supporting Services to Air Transport,Supporting services to air transport n.e.c.
SECTION H,52,522,5224,52241,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Cargo Handling,Cargo surveying services
SECTION H,52,522,5224,52242,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Cargo Handling,Container services (excluding rental of containers)
SECTION H,52,522,5224,52243,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Cargo Handling,Crane services (loading and unloading of cargo)
SECTION H,52,522,5224,52244,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Cargo Handling,Stevedoring services
SECTION H,52,522,5225,52251,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Marine Surveying Services and Classification Societies,Classification societies
SECTION H,52,522,5225,52252,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Marine Surveying Services and Classification Societies,Marine surveying services other than classification societies
SECTION H,52,522,5229,52291,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Other Transportation Support Activities,Value added logistics providers
SECTION H,52,522,5229,52292,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Other Transportation Support Activities,"Freight forwarding, packing and crating services"
SECTION H,52,522,5229,52299,1,1,1,,,TRANSPORTATION AND STORAGE,WAREHOUSING AND SUPPORT ACTIVITIES FOR TRANSPORTATION,SUPPORT ACTIVITIES FOR TRANSPORTATION,Other Transportation Support Activities,Other transportation support activities n.e.c.
SECTION H,53,531,5310,53100,1,1,1,,,TRANSPORTATION AND STORAGE,POSTAL AND COURIER ACTIVITIES,POSTAL ACTIVITIES,National Post Activities,National post activities (e.g. postal services)
SECTION H,53,532,5320,53200,1,1,1,,,TRANSPORTATION AND STORAGE,POSTAL AND COURIER ACTIVITIES,COURIER ACTIVITIES,Courier Activities Other than National Post Activities,Courier activities other than national post activities
SECTION I,55,551,5510,55101,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,ACCOMMODATION,SHORT TERM ACCOMMODATION ACTIVITIES,Short Term Accommodation Activities,Hotels with restaurant
SECTION I,55,551,5510,55102,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,ACCOMMODATION,SHORT TERM ACCOMMODATION ACTIVITIES,Short Term Accommodation Activities,Hotels without restaurant
SECTION I,55,551,5510,55103,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,ACCOMMODATION,SHORT TERM ACCOMMODATION ACTIVITIES,Short Term Accommodation Activities,Chalets
SECTION I,55,551,5510,55109,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,ACCOMMODATION,SHORT TERM ACCOMMODATION ACTIVITIES,Short Term Accommodation Activities,"Other short term accommodation activities n.e.c. (e.g. backpackers/travellers’ hostels, guesthouses, capsule hotel etc)"
SECTION I,55,559,5590,55900,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,ACCOMMODATION,"HOSTELS AND DORMITORIES FOR STUDENTS, WORKERS AND OTHER INDIVIDUALS","Hostels and dormitories for students, workers and other individuals","Hostels and dormitories for students, workers and other individuals"
SECTION I,56,561,5611,56111,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS","Restaurants, Cafes and Coffee Houses",Restaurants
SECTION I,56,561,5611,56112,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS","Restaurants, Cafes and Coffee Houses",Cafes and coffee houses
SECTION I,56,561,5612,56121,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS","Fast Food Outlets, Food Courts and Food Kiosks",Fast food outlets
SECTION I,56,561,5612,56122,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS","Fast Food Outlets, Food Courts and Food Kiosks","Food courts, coffee shops, and eating houses (with mainly food and beverage income)"
SECTION I,56,561,5612,56123,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS","Fast Food Outlets, Food Courts and Food Kiosks","Snack bars and food kiosks (mainly for takeaway, including bubble tea outlets)"
SECTION I,56,561,5613,56130,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS",Pubs,Pubs
SECTION I,56,561,5614,56140,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,"RESTAURANTS, CAFES, FOOD COURTS, FOOD KIOSKS AND BARS",Stalls Selling Cooked Food and Prepared Drinks,Stalls selling cooked food and prepared drinks (including stalls at food courts and mobile food hawkers)
SECTION I,56,562,5620,56201,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,EVENT CATERING AND OTHER FOOD SERVICE ACTIVITIES,Food Caterers and Canteens,Food caterers
SECTION I,56,562,5620,56202,1,1,1,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,FOOD AND BEVERAGE SERVICE ACTIVITIES,EVENT CATERING AND OTHER FOOD SERVICE ACTIVITIES,Food Caterers and Canteens,Canteens
SECTION J,58,581,5811,58110,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,"PUBLISHING OF BOOKS, PERIODICALS AND OTHER PUBLISHING ACTIVITIES",Book Publishing,"Publishing of books, brochures, musical books and other publications"
SECTION J,58,581,5812,58120,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,"PUBLISHING OF BOOKS, PERIODICALS AND OTHER PUBLISHING ACTIVITIES",Publishing of Directories and Mailing Lists,Publishing of directories and mailing lists (including financial databases)
SECTION J,58,581,5813,58131,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,"PUBLISHING OF BOOKS, PERIODICALS AND OTHER PUBLISHING ACTIVITIES","Publishing of News, Journals and Periodicals",Publishing of news
SECTION J,58,581,5813,58132,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,"PUBLISHING OF BOOKS, PERIODICALS AND OTHER PUBLISHING ACTIVITIES","Publishing of News, Journals and Periodicals","Publishing of journals, periodicals and magazines"
SECTION J,58,581,5819,58190,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,"PUBLISHING OF BOOKS, PERIODICALS AND OTHER PUBLISHING ACTIVITIES",Other Publishing Activities,"Other publishing activities (e.g. publishing of photos, posters, greeting cards)"
SECTION J,58,582,5820,58201,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,SOFTWARE PUBLISHING,Software Publishing,Publishing of gaming software/applications
SECTION J,58,582,5820,58202,1,1,1,,,INFORMATION AND COMMUNICATIONS,PUBLISHING ACTIVITIES,SOFTWARE PUBLISHING,Software Publishing,Publishing of other software/applications (non-games)
SECTION J,59,591,5911,59111,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Production Activities",Motion picture/movie production
SECTION J,59,591,5911,59112,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Production Activities","Production of advertisements, corporate videos and event videos"
SECTION J,59,591,5911,59113,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Production Activities","Production of dramas, variety shows and documentaries (including production of television programme)"
SECTION J,59,591,5911,59114,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Production Activities",Animation production
SECTION J,59,591,5911,59119,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Production Activities","Motion picture, video, television and other programme production activities n.e.c."
SECTION J,59,591,5912,59120,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Post-Production Activities","Motion picture, video, television and other programme post-production activities (including remastering)"
SECTION J,59,591,5913,59131,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Distribution Activities",Motion picture/movie distribution
SECTION J,59,591,5913,59132,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Distribution Activities","Distribution of dramas, variety shows and documentaries (including television programme)"
SECTION J,59,591,5913,59139,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES","Motion Picture, Video, Television and Other Programme Distribution Activities","Motion picture, video, television and other programme distribution activities n.e.c."
SECTION J,59,591,5914,59140,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES","MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES",Motion Picture Projection Activities,Motion picture projection activities (including cinemas)
SECTION J,59,592,5920,59201,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES",SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES,Sound Recording and Music Publishing Activities,Sound recording production
SECTION J,59,592,5920,59202,1,1,1,,,INFORMATION AND COMMUNICATIONS,"MOTION PICTURE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION, SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES",SOUND RECORDING AND MUSIC PUBLISHING ACTIVITIES,Sound Recording and Music Publishing Activities,Music publishing and distribution activities
SECTION J,60,601,6010,60100,1,1,1,,,INFORMATION AND COMMUNICATIONS,RADIO AND TELEVISION BROADCASTING ACTIVITIES,RADIO PROGRAMME PRODUCTION AND BROADCASTING,Radio Programme Production and Broadcasting,Radio programme production and broadcasting
SECTION J,60,602,6020,60200,1,1,1,,,INFORMATION AND COMMUNICATIONS,RADIO AND TELEVISION BROADCASTING ACTIVITIES,TELEVISION PROGRAMMING AND BROADCASTING,Television Programming and Broadcasting,"Television programming and broadcasting (including cable, satellite, terrestrial television, internet and mobile)"
SECTION J,61,610,6101,61011,1,1,1,,,INFORMATION AND COMMUNICATIONS,TELECOMMUNICATIONS,TELECOMMUNICATIONS,Telecommunications Network Operation,"Wired telecommunications network operation (including fixed-line, fibre optics, local/international PSTN and leased circuits)"
